2884,25.849063,0.003355,4.058416,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.004034,2884,2883,0,19
2912,26.100073,0.001507,3.476245,10.000000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.003885,2912,2910,1,19
2940,26.283889,0.001147,2.861539,10.003000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.006880,2940,2938,1,20
2969,26.599311,0.001891,2.208235,10.005000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.005505,2969,2967,1,20
2997,26.847798,0.002997,1.527487,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.006784,2997,2995,1,20
3025,27.101015,0.004412,0.822366,10.009000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.009429,3025,3023,1,20
3053,27.284057,0.002484,0.161127,10.010000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.005332,3053,3051,1,20
3082,27.603957,0.002311,0.244619,10.011000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.007057,3082,3079,2,20
3110,27.854638,0.008569,0.323638,10.012000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.005681,3110,3107,2,20
3138,28.101349,0.013100,0.257544,10.011000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.009668,3138,3135,2,20
3166,28.285326,0.013551,0.159005,10.009000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.005046,3166,3163,2,20
3196,28.599047,0.011831,0.077153,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.006332,3196,3193,2,22
3224,28.774524,0.000000,0.084853,10.005000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.008976,3224,3221,2,22
3252,28.974754,0.010000,0.383014,10.004000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.007553,3252,3249,2,22
3280,29.173900,0.010000,0.887356,10.003000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.009492,3280,3277,2,22
3311,29.575103,0.000000,2.138247,10.002000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.009277,3311,3308,2,22
3339,29.772636,0.000000,2.728553,10.004000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.007639,3339,3336,2,22
3367,29.972947,0.000000,3.261181,10.005000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.011713,3367,3363,3,22
3395,30.172887,0.000000,3.743862,10.006000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.008756,3395,3391,3,22
