3233,28.543121,-0.005141,2.683772,10.003000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.016614,3233,3205,17,22
3265,28.793491,-0.004475,3.717665,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.016435,3265,3234,20,22
3289,29.043349,-0.001361,4.173436,10.007000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.009496,3289,3261,20,22
3324,29.293211,0.001625,4.613074,10.007000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,15,1,0.011170,3324,3286,22,22
3345,29.542887,0.003708,5.050312,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.017822,3345,3312,22,22
3377,29.793339,0.005575,5.945596,10.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.015901,3377,3343,23,22
3410,30.043526,0.005735,6.408359,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,15,1,0.012228,3410,3369,25,22
3438,30.293598,0.004869,6.875972,10.001000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,15,1,0.015568,3438,3396,26,22
3460,30.542833,0.000792,7.319467,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.022280,3460,3422,27,22
3486,30.796633,-0.022308,7.850558,10.001000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.034571,3486,3454,27,22
3516,31.042851,-0.020000,7.714337,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.032526,3516,3480,28,22
3543,31.293064,0.000000,7.237990,10.008000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.019943,3543,3506,29,22
3574,31.544319,0.020000,6.555555,10.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.033517,3574,3532,31,22
3606,31.793477,0.020000,5.860350,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.041725,3606,3558,34,22
3634,32.043465,0.010000,5.241879,9.988000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.024507,3634,3585,35,22
3657,32.292834,0.000000,4.673371,9.985000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.038769,3657,3612,37,22
3683,32.543368,0.000000,4.120291,9.984000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.019535,3683,3638,37,22
3716,32.793454,0.000000,3.559508,9.986000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.038511,3716,3666,39,22
3747,33.043566,-0.010000,2.948796,9.989000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,14,1,0.031261,3747,3693,39,22
3768,33.293212,-0.010000,2.303628,9.992000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.020102,3768,3721,39,23
3799,33.543574,0.000000,1.628895,9.996000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,0,0.000000,3799,3747,41,23
3830,33.793402,0.000000,0.932363,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.024865,3830,3774,44,23
3854,34.042825,0.000000,0.252389,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.030330,3854,3800,45,23
3883,34.294722,0.000000,0.197990,10.005000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.021332,3883,3828,45,23
3911,34.543828,0.000000,0.339706,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.041625,3911,3855,47,23
3940,34.793484,0.000000,0.296985,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.039745,3940,3883,49,23
3967,35.043683,0.000000,0.205183,10.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.020361,3967,3908,51,23
4000,35.293861,0.000000,0.122066,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.038070,4000,3939,51,23
4024,35.543758,0.006934,0.131018,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,5,1,0.030965,4024,3966,52,25
4056,35.796266,0.003781,0.113862,9.998000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.038749,4056,3997,54,25
4083,36.043933,0.004775,0.378332,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.039073,4083,4023,55,25
4113,36.293289,0.005709,0.863114,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.019332,4113,4048,57,25
