0.2245,3810,33.228301,0.000000,0.283196,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1235,0,1,0.076646,3810,2963,846,23
0.2245,3839,33.426577,0.000000,0.339706,10.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1259,0,1,0.075563,3839,2975,863,23
0.2245,3870,33.736805,0.006329,0.304879,10.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1288,0,0,0.000000,3870,2990,879,23
0.2245,3899,33.993952,0.007700,0.232453,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1315,0,1,0.142744,3899,3003,895,23
0.2245,3927,34.227947,0.000000,0.086023,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1341,0,1,0.097078,3927,3016,910,23
0.2245,3956,34.431938,0.000000,0.058310,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1368,0,0,0.000000,3956,3030,925,25
0.2245,3987,34.680399,0.002675,0.062072,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1398,1,0,0.000000,3987,3044,941,25
0.2245,4017,34.993071,0.003157,0.236189,9.998000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1426,0,0,0.000000,4017,3059,957,25
0.2245,4045,35.232084,0.000000,1.219180,9.995000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1451,0,1,0.108305,4045,3071,973,25
0.2245,4076,35.429159,0.000000,1.883507,9.995000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1478,1,0,0.000000,4076,3084,990,26
0.2245,4107,35.739564,-0.008647,2.525350,9.996000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1508,0,0,0.000000,4107,3100,1006,26
0.2245,4136,35.992021,-0.011888,3.096940,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1536,0,0,0.000000,4136,3114,1021,26
0.2245,4164,36.225634,0.000000,4.062081,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1562,0,0,0.000000,4164,3127,1036,26
